series number,product type,model,repair operation number,previous repair operation number,time since previous repair,censored,age after repair,Component A,Component B,Component C,Component D,Component E,Component F,Component H,Component I,Component J,Component K
sn_007058,product A,V1E2,po_012030,po_012029,3966,0,15050,0,0,0,0,1,0,0,0,0,0
sn_007058,product A,V1E3,po_012031,po_012030,450,1,15450,0,0,0,0,0,0,0,0,0,0
sn_007059,product A,V1E1,po_012032,MFG,5254,0,5254,0,0,0,0,1,0,0,0,0,0
sn_007059,product A,V1E2,po_012033,po_012032,6006,0,11210,0,0,0,0,1,0,0,0,0,0
sn_007059,product A,V1E2,po_012034,po_012033,4370,1,15530,0,0,0,0,0,0,0,0,0,0
sn_007060,product A,V1E1,po_012035,MFG,6730,0,6730,0,0,0,0,0,1,0,0,0,0
sn_007060,product A,V1E1,po_012036,po_012035,5726,0,12406,0,0,0,0,1,0,0,0,0,0
sn_007060,product A,V1E3,po_012037,po_012036,794,0,13150,1,0,1,0,0,0,0,0,0,1
sn_007060,product A,V1E3,po_012038,po_012037,2342,1,15442,0,0,0,0,0,0,0,0,0,0
sn_007061,product A,V1E1,po_012039,MFG,6966,0,6966,0,0,0,0,1,0,0,0,0,0
sn_007061,product A,V1E2,po_012040,po_012039,5426,0,12342,0,0,0,0,1,0,0,0,0,1
sn_007061,product A,V1E3,po_012041,po_012040,3278,1,15570,0,0,0,0,0,0,0,0,0,0
sn_007062,product A,V1E1,po_012042,MFG,3594,0,3594,0,0,0,0,1,0,0,0,0,0
sn_007062,product A,V1E2,po_012043,po_012042,478,1,4022,0,0,0,0,0,0,0,0,0,0
sn_007062,product A,V1E2,po_012044,po_012043,658,0,4630,0,0,0,0,0,0,0,0,0,0
sn_007062,product A,V1E2,po_012045,po_012044,5870,1,10450,0,0,0,0,1,0,0,0,0,0
sn_007063,product A,V1E1,po_012046,MFG,15642,1,15642,0,0,0,0,0,0,0,0,0,0
sn_007064,product A,V1E1,po_012047,MFG,2738,0,2738,0,0,0,0,0,0,0,0,0,1
sn_007064,product A,V1E1,po_012048,po_012047,5490,0,8178,0,0,0,0,1,0,0,0,0,0
sn_007064,product A,V1E2,po_012049,po_012048,4702,0,12830,0,0,0,0,1,0,0,0,0,0
sn_007064,product A,V1E3,po_012050,po_012049,2790,1,15570,0,0,0,0,0,0,0,0,0,0
sn_007065,product A,V1E1,po_012051,MFG,5414,0,5414,0,0,0,0,1,0,0,0,0,0
sn_007065,product A,V1E2,po_012052,po_012051,3922,0,9286,0,0,0,0,0,0,0,0,0,0
sn_007065,product A,V1E2,po_012053,po_012052,6378,1,15614,0,0,0,0,0,0,0,0,0,0
sn_007066,product A,V1E1,po_012054,MFG,15626,1,15626,0,0,0,0,0,0,0,0,0,0
sn_007067,product A,V1E1,po_012055,MFG,6098,0,6098,0,0,0,0,0,0,1,0,0,0
sn_007067,product A,V1E1,po_012056,po_012055,9578,1,15626,0,0,0,0,0,0,0,0,0,0
sn_007068,product B,V1E2,po_012057,po_012058,6010,0,6010,0,0,0,0,1,0,0,0,0,0
sn_007068,product A,V1E1,po_012058,MFG,7386,0,13346,0,1,0,0,1,0,0,0,0,0
sn_007068,product A,V1E2,po_012059,po_012058,8286,1,21582,0,0,0,0,0,0,0,0,0,0
sn_007069,product A,V1E1,po_012060,MFG,5286,0,5286,0,0,0,0,1,0,0,0,0,0
sn_007069,product A,V1E2,po_012061,po_012060,5194,0,10430,0,0,0,0,1,1,0,0,0,0
sn_007069,product A,V1E2,po_012062,po_012061,5178,1,15558,0,0,0,0,0,0,0,0,0,0
sn_007070,product A,V1E1,po_012063,MFG,6602,0,6602,0,0,0,0,1,0,0,0,0,0
sn_007070,product A,V1E2,po_012064,po_012063,9070,1,15622,0,0,0,0,0,0,0,0,0,0
sn_007071,product A,V1E1,po_012065,MFG,5250,0,5250,0,0,0,0,1,0,0,0,0,0
sn_007071,product A,V1E2,po_012066,po_012065,5402,0,10602,0,0,0,0,1,0,0,0,0,0
sn_007071,product A,V1E2,po_012067,po_012066,5014,1,15566,0,0,0,0,0,0,0,0,0,0
sn_007072,product A,V1E1,po_012068,MFG,5486,0,5486,0,0,0,0,0,1,0,0,0,0
sn_007072,product A,V1E1,po_012069,po_012068,7246,0,12682,0,0,0,0,1,0,0,0,0,0
sn_007072,product A,V1E3,po_012070,po_012069,2986,1,15618,0,0,0,0,0,0,0,0,0,0
sn_007073,product A,V1E1,po_012071,MFG,11222,1,11222,0,0,0,0,1,0,0,0,0,0
sn_007074,product A,V1E1,po_012072,MFG,5470,0,5470,0,0,1,0,1,0,0,0,1,0
sn_007074,product A,V1E2,po_012073,po_012072,6166,0,11586,0,1,0,0,1,1,0,1,0,0
sn_007074,product A,V1E2,po_012074,po_012073,3982,1,15518,0,0,0,0,0,0,0,0,0,0
sn_007075,product A,V1E1,po_012075,MFG,15614,1,15614,0,0,0,0,0,0,0,0,0,0
sn_007076,product A,V1E1,po_012076,MFG,3562,0,3562,0,0,0,0,0,1,0,0,0,0
sn_007076,product A,V1E1,po_012077,po_012076,1646,0,5158,0,0,0,0,0,1,0,0,0,0
sn_007076,product A,V1E1,po_012078,po_012077,5198,0,10306,0,0,0,0,1,0,0,0,0,0
sn_007076,product A,V1E2,po_012079,po_012078,4510,0,14766,0,0,1,0,1,1,0,0,0,0
sn_007076,product A,V1E3,po_012080,po_012079,434,1,15150,0,0,0,0,0,0,0,0,0,0
sn_007077,product A,V1E1,po_012081,MFG,4902,0,4902,0,0,0,0,1,1,0,0,0,0
sn_007077,product A,V1E2,po_012082,po_012081,10750,1,15602,0,0,0,0,0,0,0,0,0,0
sn_007078,product A,V1E1,po_012083,MFG,10006,0,10006,0,1,0,0,1,0,0,0,0,0
sn_007078,product A,V1E2,po_012084,po_012083,5646,1,15602,0,0,0,0,0,0,0,0,0,0
sn_007079,product A,V1E1,po_012085,MFG,13150,1,13150,0,0,0,0,1,0,0,0,0,0
sn_007080,product A,V1E1,po_012086,MFG,15582,1,15582,0,0,0,0,0,0,0,0,0,0
sn_007081,product A,V1E1,po_012087,MFG,15598,1,15598,0,0,0,0,0,0,0,0,0,0
sn_007082,product A,V1E1,po_012088,MFG,3626,0,3626,0,0,0,0,1,0,0,0,0,1
sn_007082,product A,V1E2,po_012089,po_012088,6714,0,10290,0,0,0,0,1,0,0,0,0,0
sn_007082,product A,V1E2,po_012090,po_012089,5158,1,15398,0,0,0,0,0,0,0,0,0,0
sn_007083,product A,V1E1,po_012091,MFG,6702,0,6702,0,0,0,0,1,0,0,0,0,0
sn_007083,product A,V1E2,po_012092,po_012091,8922,1,15574,0,0,0,0,0,0,0,0,0,0
sn_007084,product A,V1E1,po_012093,MFG,6362,0,6362,0,0,0,0,0,1,0,0,0,0
sn_007084,product A,V1E1,po_012094,po_012093,3270,0,9582,0,0,0,0,0,1,0,1,0,1
sn_007084,product A,V1E1,po_012095,po_012094,4226,0,13758,0,0,0,0,1,0,0,0,0,0
sn_007084,product A,V1E3,po_012096,po_012095,1766,1,15474,0,0,0,0,0,0,0,0,0,0
sn_007085,product A,V1E1,po_012097,MFG,6762,0,6762,0,0,0,0,0,1,0,0,0,0
sn_007085,product A,V1E1,po_012098,po_012097,4886,0,11598,0,0,0,0,0,1,0,0,0,0
sn_007085,product A,V1E1,po_012099,po_012098,2954,0,14502,0,0,0,0,1,0,0,0,0,0
sn_007085,product A,V1E3,po_012100,po_012099,1070,1,15522,0,0,0,0,0,0,0,0,0,0
sn_007086,product A,V1E1,po_012101,MFG,6226,0,6226,0,0,0,0,0,1,0,0,0,0
sn_007086,product A,V1E1,po_012102,po_012101,7518,0,13694,0,0,0,0,1,0,0,0,0,1
sn_007086,product A,V1E3,po_012103,po_012102,1906,1,15550,0,0,0,0,0,0,0,0,0,0
sn_007087,product A,V1E1,po_012104,MFG,6846,0,6846,0,0,0,0,1,0,0,0,0,0
sn_007087,product A,V1E2,po_012105,po_012104,4410,0,11206,0,0,0,0,1,1,0,0,0,0
sn_007087,product A,V1E2,po_012106,po_012105,4370,1,15526,0,0,0,0,0,0,0,0,0,0
sn_007088,product A,V1E1,po_012107,MFG,5578,0,5578,0,0,0,0,0,1,0,0,0,0
sn_007088,product A,V1E1,po_012108,po_012107,602,0,6130,0,0,0,0,0,0,0,0,0,1
sn_007088,product A,V1E1,po_012109,po_012108,574,0,6654,0,0,0,0,0,0,0,0,0,0
sn_007088,product A,V1E1,po_012110,po_012109,6658,0,13262,0,0,0,0,1,0,0,0,0,0
sn_007088,product A,V1E3,po_012111,po_012110,2218,1,15430,0,0,0,0,0,0,0,0,0,0
sn_007089,product A,V1E1,po_012112,MFG,7346,0,7346,0,0,0,0,1,0,0,0,0,1
sn_007089,product A,V1E2,po_012113,po_012112,4538,0,11834,0,0,0,0,1,0,0,0,0,0
sn_007089,product A,V1E2,po_012114,po_012113,3770,1,15554,0,0,0,0,0,0,0,0,0,0
sn_007090,product A,V1E1,po_012115,MFG,6790,0,6790,0,1,0,0,0,0,0,0,0,0
sn_007090,product A,V1E1,po_012116,po_012115,6186,0,12926,0,0,0,0,1,0,0,0,0,0
sn_007090,product A,V1E3,po_012117,po_012116,2658,1,15534,0,0,0,0,0,0,0,0,0,0
sn_007091,product A,V1E1,po_012118,MFG,15582,1,15582,0,0,0,0,0,0,0,0,0,0
sn_007092,product A,V1E1,po_012119,MFG,15570,1,15570,0,0,0,0,0,0,0,0,0,0
sn_007093,product A,V1E1,po_012120,MFG,10474,0,10474,0,1,0,0,1,0,0,0,0,0
sn_007093,product A,V1E2,po_012121,po_012120,5150,1,15574,0,0,0,0,0,0,0,0,0,0
sn_007094,product A,V1E1,po_012122,MFG,9386,0,9386,0,0,0,0,1,0,0,0,0,0
sn_007094,product A,V1E2,po_012123,po_012122,1258,0,10594,0,0,0,0,0,0,0,0,0,1
sn_007094,product A,V1E2,po_012124,po_012123,4958,1,15502,0,0,0,0,0,0,0,0,0,0
sn_007095,product A,V1E1,po_012125,MFG,7190,0,7190,0,1,0,0,0,0,0,0,0,0
sn_007095,product A,V1E1,po_012126,po_012125,5286,0,12426,0,0,0,0,1,1,0,0,0,0
sn_007095,product A,V1E3,po_012127,po_012126,3106,1,15482,0,0,0,0,0,0,0,0,0,0
sn_007096,product B,V1E1,po_012128,po_012130,3138,1,3138,0,0,0,0,0,1,0,0,0,0
sn_007096,product A,V1E1,po_012129,MFG,5322,0,8410,0,0,0,0,0,1,0,0,0,0
sn_007096,product A,V1E1,po_012130,po_012129,4742,0,13102,0,0,0,0,1,0,0,0,0,0
sn_007096,product A,V1E2,po_012131,po_012130,5578,1,18630,0,0,0,0,0,0,0,0,0,0
sn_007097,product A,V1E1,po_012132,MFG,15566,1,15566,0,0,0,0,0,0,0,0,0,0
sn_007098,product A,V1E1,po_012133,MFG,6050,0,6050,0,0,0,0,1,0,0,0,0,0
sn_007098,product A,V1E2,po_012134,po_012133,6018,0,12018,0,0,0,0,1,0,0,0,0,0
sn_007098,product A,V1E2,po_012135,po_012134,3502,1,15470,0,0,0,0,0,0,0,0,0,0
sn_007099,product A,V1E1,po_012136,MFG,8786,0,8786,0,1,0,0,1,0,0,0,0,0
sn_007099,product A,V1E2,po_012137,po_012136,3590,0,12326,0,0,0,0,1,0,0,0,0,0
sn_007099,product A,V1E3,po_012138,po_012137,3242,1,15518,0,0,0,0,0,0,0,0,0,0
sn_007100,product A,V1E1,po_012139,MFG,5622,0,5622,0,0,1,0,0,0,0,0,0,0
sn_007100,product A,V1E1,po_012140,po_012139,3870,0,9442,0,0,0,0,1,0,0,0,0,0
sn_007100,product A,V1E2,po_012141,po_012140,4418,0,13810,0,0,0,0,1,0,0,0,0,0
sn_007100,product A,V1E3,po_012142,po_012141,1762,1,15522,0,0,0,0,0,0,0,0,0,0
sn_007101,product A,V1E1,po_012143,MFG,1962,0,1962,0,0,0,0,0,1,0,0,0,0
sn_007101,product A,V1E1,po_012144,po_012143,4766,0,6678,0,0,0,0,0,1,0,0,0,0
sn_007101,product A,V1E1,po_012145,po_012144,378,0,7006,0,0,0,0,0,0,0,0,0,1
sn_007101,product A,V1E1,po_012146,po_012145,6414,0,13370,0,0,0,0,1,0,0,0,0,0
sn_007101,product A,V1E3,po_012147,po_012146,334,0,13654,0,0,0,0,0,0,0,0,0,0
sn_007101,product A,V1E3,po_012148,po_012147,1562,1,15166,0,0,0,0,0,0,0,0,0,0
sn_007102,product A,V1E1,po_012149,MFG,15558,1,15558,0,0,0,0,0,0,0,0,0,0
sn_007103,product A,V1E1,po_012150,MFG,15558,1,15558,0,0,0,0,0,0,0,0,0,0
sn_007104,product A,V1E1,po_012151,MFG,15546,1,15546,0,0,0,0,0,0,0,0,0,0
sn_007105,product A,V1E1,po_012152,MFG,5282,0,5282,0,0,0,0,1,0,0,0,0,0
sn_007105,product A,V1E2,po_012153,po_012152,2286,0,7518,0,0,0,0,0,0,0,0,0,0
sn_007105,product A,V1E2,po_012154,po_012153,2846,0,10314,0,0,0,0,1,0,0,0,0,0
sn_007105,product A,V1E2,po_012155,po_012154,5234,1,15498,0,0,0,0,0,0,0,0,0,0
sn_007106,product A,V1E1,po_012156,MFG,15542,1,15542,0,0,0,0,0,0,0,0,0,0
sn_007107,product A,V1E1,po_012157,MFG,5294,0,5294,0,0,0,0,1,0,0,0,0,0
sn_007107,product A,V1E2,po_012158,po_012157,10298,1,15542,0,0,0,0,0,0,0,0,0,0
sn_007108,product A,V1E1,po_012159,MFG,7330,0,7330,0,0,0,0,1,1,0,0,0,1
sn_007108,product A,V1E2,po_012160,po_012159,4882,0,12162,0,0,0,0,1,0,0,0,0,0
sn_007108,product A,V1E3,po_012161,po_012160,3390,1,15502,0,0,0,0,0,0,0,0,0,0
sn_007109,product A,V1E1,po_012162,MFG,15542,1,15542,0,0,0,0,0,0,0,0,0,0
sn_007110,product A,V1E1,po_012163,MFG,6682,0,6682,0,0,0,0,1,0,0,0,0,0
sn_007110,product A,V1E2,po_012164,po_012163,4026,0,10658,0,0,0,0,1,0,0,0,0,0
sn_007110,product A,V1E2,po_012165,po_012164,4870,1,15478,0,0,0,0,0,0,0,0,0,0
sn_007111,product A,V1E1,po_012166,MFG,10714,0,10714,0,0,0,0,0,0,0,0,0,0
sn_007111,product A,V1E1,po_012167,po_012166,4870,1,15534,0,0,0,0,0,0,0,0,0,0
sn_007112,product A,V1E1,po_012168,MFG,4014,0,4014,0,0,0,0,1,0,1,0,0,0
sn_007112,product A,V1E2,po_012169,po_012168,4938,0,8902,0,0,0,0,1,0,0,0,0,0
sn_007112,product A,V1E2,po_012170,po_012169,6502,1,15354,0,0,0,0,0,0,0,0,0,0
sn_007113,product A,V1E1,po_012171,MFG,15518,1,15518,0,0,0,0,0,0,0,0,0,0
sn_007114,product A,V1E1,po_012172,MFG,15530,1,15530,0,0,0,0,0,0,0,0,0,0
sn_007115,product A,V1E1,po_012173,MFG,4658,0,4658,0,0,0,0,0,1,0,0,0,0
sn_007115,product A,V1E1,po_012174,po_012173,10282,0,14890,0,0,0,0,1,0,0,0,0,0
sn_007115,product A,V1E3,po_012175,po_012174,538,1,15378,0,0,0,0,0,0,0,0,0,0
sn_007116,product A,V1E1,po_012176,MFG,5182,0,5182,0,0,0,0,0,1,0,0,0,0
sn_007116,product A,V1E1,po_012177,po_012176,7250,0,12382,0,0,0,0,1,0,0,0,0,0
sn_007116,product A,V1E3,po_012178,po_012177,2970,1,15302,0,0,0,0,0,0,0,0,0,0
sn_007117,product A,V1E1,po_012179,MFG,9822,0,9822,1,1,1,1,1,0,0,0,0,1
sn_007117,product A,V1E2,po_012180,po_012179,1946,0,11718,0,0,0,0,0,1,0,0,0,0
sn_007117,product A,V1E2,po_012181,po_012180,3758,1,15426,0,0,0,0,0,0,0,0,0,0
sn_007118,product A,V1E1,po_012182,MFG,3858,0,3858,0,0,0,0,1,0,0,0,0,0
sn_007118,product A,V1E2,po_012183,po_012182,6498,1,10306,0,0,0,0,1,0,0,0,0,0
sn_007119,product A,V1E1,po_012184,MFG,15514,1,15514,0,0,0,0,0,0,0,0,0,0
sn_007120,product A,V1E1,po_012185,MFG,6506,0,6506,0,0,0,0,1,0,0,0,0,0
sn_007120,product A,V1E2,po_012186,po_012185,1138,0,7594,0,0,0,0,0,0,0,0,0,0
sn_007120,product A,V1E2,po_012187,po_012186,4198,0,11742,0,0,0,0,1,1,1,0,0,0
sn_007120,product A,V1E2,po_012188,po_012187,3722,1,15414,0,0,0,0,0,0,0,0,0,0
sn_007121,product A,V1E1,po_012189,MFG,15502,1,15502,0,0,0,0,0,0,0,0,0,0
sn_007122,product A,V1E1,po_012190,MFG,7710,0,7710,0,0,0,0,1,0,0,0,0,0
sn_007122,product A,V1E2,po_012191,po_012190,7842,1,15502,0,0,0,0,0,0,0,0,0,0
sn_007123,product A,V1E1,po_012192,MFG,14966,1,14966,0,0,0,0,0,1,0,0,0,0
sn_007124,product B,V1E1,po_012193,po_012194,7074,1,7074,0,0,0,0,0,1,0,0,0,0
sn_007124,product A,V1E1,po_012194,MFG,3194,1,10218,0,0,0,0,1,0,0,0,0,0
sn_007124,product A,V1E1,po_012195,po_012193,3902,1,14070,0,0,0,0,0,1,0,0,0,0
sn_007125,product A,V1E1,po_012196,MFG,2422,0,2422,0,0,0,0,1,0,1,0,0,0
sn_007125,product A,V1E1,po_012197,po_012196,13110,1,15482,0,0,0,0,0,0,0,0,0,0
sn_007126,product A,V1E1,po_012198,MFG,7790,0,7790,0,1,0,0,0,0,0,0,0,0
sn_007126,product A,V1E1,po_012199,po_012198,3318,0,11058,0,0,0,0,1,1,0,0,0,0
sn_007126,product A,V1E2,po_012200,po_012199,4454,1,15462,0,0,0,0,0,0,0,0,0,0
sn_007127,product A,V1E1,po_012201,MFG,6994,0,6994,0,1,0,0,0,0,0,0,0,0
sn_007127,product A,V1E1,po_012202,po_012201,586,0,7530,0,0,0,0,0,0,0,0,0,0
sn_007127,product A,V1E1,po_012203,po_012202,4866,0,12346,0,0,0,0,1,0,0,0,0,0
sn_007127,product A,V1E3,po_012204,po_012203,3054,1,15350,0,0,0,0,0,0,0,0,0,0
sn_007128,product A,V1E1,po_012205,MFG,4698,0,4698,0,0,0,0,1,0,0,0,0,0
sn_007128,product A,V1E2,po_012206,po_012205,782,0,5430,0,0,0,0,0,0,0,0,0,0
sn_007128,product A,V1E2,po_012207,po_012206,10014,1,15394,0,0,0,0,0,0,0,0,0,0
sn_007129,product A,V1E1,po_012208,MFG,2374,0,2374,0,0,0,0,0,1,0,0,0,0
sn_007129,product A,V1E1,po_012209,po_012208,3086,0,5410,0,0,0,0,0,1,0,0,0,0
sn_007129,product A,V1E1,po_012210,po_012209,3414,0,8774,0,0,0,0,1,1,0,0,0,1
sn_007129,product A,V1E2,po_012211,po_012210,5630,1,14354,0,0,0,0,0,1,0,0,0,0
sn_007129,product A,V1E2,po_012212,po_012210,6682,1,20986,0,0,0,0,0,0,0,0,0,0
sn_007130,product A,V1E1,po_012213,MFG,2902,0,2902,0,1,1,0,0,0,0,0,0,1
sn_007130,product A,V1E1,po_012214,po_012213,2178,0,5030,0,0,0,0,0,1,0,0,0,0
sn_007130,product A,V1E1,po_012215,po_012214,5414,0,10394,0,0,0,0,1,0,0,0,0,0
sn_007130,product A,V1E2,po_012216,po_012215,3034,0,13378,0,0,0,0,1,0,0,0,0,1
sn_007130,product A,V1E3,po_012217,po_012216,1826,1,15154,0,0,0,0,0,0,0,0,0,0
sn_007131,product A,V1E1,po_012218,MFG,5534,0,5534,0,0,0,0,0,1,0,0,0,0
sn_007131,product A,V1E1,po_012219,po_012218,3550,0,9034,0,0,0,0,1,0,0,0,0,0
sn_007131,product A,V1E2,po_012220,po_012219,1586,0,10570,0,0,0,0,0,1,0,0,0,0
sn_007131,product A,V1E2,po_012221,po_012220,3058,0,13578,0,0,0,0,1,0,0,0,0,0
sn_007131,product A,V1E3,po_012222,po_012221,1698,1,15226,0,0,0,0,0,0,0,0,0,0
sn_007132,product A,V1E1,po_012223,MFG,15474,1,15474,0,0,0,0,0,0,0,0,0,0
sn_007133,product A,V1E1,po_012224,MFG,9654,0,9654,0,0,1,0,1,1,1,0,0,0
sn_007133,product A,V1E2,po_012225,po_012224,3582,1,13186,0,0,0,0,0,1,0,0,0,0
sn_007133,product A,V1E2,po_012226,po_012224,5870,1,19006,0,0,0,0,0,0,0,0,0,0
sn_007134,product A,V1E1,po_012227,MFG,4962,0,4962,0,0,0,0,1,0,0,0,0,0
sn_007134,product A,V1E2,po_012228,po_012227,4378,0,9290,0,0,0,0,0,0,0,0,0,0
sn_007134,product A,V1E2,po_012229,po_012228,6166,1,15406,0,0,0,0,0,0,0,0,0,0
sn_007135,product A,V1E1,po_012230,MFG,4882,0,4882,0,0,0,0,1,0,0,0,0,0
sn_007135,product A,V1E2,po_012231,po_012230,10630,1,15462,0,0,0,0,0,0,0,0,0,0
sn_007136,product A,V1E1,po_012232,MFG,15462,1,15462,0,0,0,0,0,0,0,0,0,0
sn_007137,product A,V1E1,po_012233,MFG,15462,1,15462,0,0,0,0,0,0,0,0,0,0
sn_007138,product B,V1E2,po_012234,po_012236,2982,0,2982,0,0,0,0,0,0,0,0,0,0
sn_007138,product B,V1E2,po_012235,po_012234,614,0,3546,0,0,0,0,0,0,0,0,0,0
sn_007138,product A,V1E1,po_012236,MFG,6634,0,10130,0,0,0,0,1,0,0,0,0,0
sn_007138,product A,V1E2,po_012237,po_012235,5210,1,15290,0,0,0,0,0,0,0,0,0,0
sn_007139,product A,V1E1,po_012238,MFG,5334,0,5334,0,0,0,0,1,0,0,0,0,0
sn_007139,product A,V1E2,po_012239,po_012238,5974,0,11258,0,0,0,0,1,0,0,0,0,0
sn_007139,product A,V1E2,po_012240,po_012239,690,0,11898,0,0,0,0,0,0,0,0,0,0
sn_007139,product A,V1E2,po_012241,po_012240,3502,1,15350,0,0,0,0,0,0,0,0,0,0
sn_007140,product A,V1E1,po_012242,MFG,6942,0,6942,0,0,0,0,1,0,0,0,0,0
sn_007140,product A,V1E2,po_012243,po_012242,1502,0,8394,0,0,0,0,0,0,0,0,0,0
